FIPS_Code	State_Abbrv	Rate
27151	MN	225.33
27153	MN	208.33
27155	MN	208.33
27157	MN	225.33
27159	MN	208.33
27161	MN	225.33
27163	MN	225.33
27165	MN	225.33
27167	MN	208.33
27169	MN	225.33
27171	MN	225.33
27173	MN	225.33
28001	MS	143.67
28003	MS	143.67
28005	MS	143.67
28007	MS	143.67
28009	MS	143.67
28011	MS	143.67
28013	MS	143.67
28015	MS	143.67
28017	MS	143.67
28019	MS	143.67
28021	MS	143.67
28023	MS	143.67
28025	MS	143.67
28027	MS	143.67
28029	MS	143.67
28031	MS	143.67
28033	MS	143.67
28035	MS	157.67
28037	MS	143.67
28039	MS	157.67
28041	MS	157.67
28043	MS	143.67
28045	MS	157.67
28047	MS	157.67
28049	MS	143.67
28051	MS	143.67
28053	MS	143.67
28055	MS	143.67
28057	MS	143.67
28059	MS	157.67
28061	MS	143.67
28063	MS	143.67
28065	MS	143.67
28067	MS	143.67
28069	MS	143.67
28071	MS	143.67
28073	MS	157.67
28075	MS	143.67
28077	MS	143.67
28079	MS	143.67
28081	MS	143.67
28083	MS	143.67
28085	MS	143.67
28087	MS	143.67
28089	MS	143.67
28091	MS	157.67
28093	MS	143.67
28095	MS	143.67
28097	MS	143.67
28099	MS	143.67
28101	MS	143.67
28103	MS	143.67
28105	MS	143.67
28107	MS	143.67
28109	MS	157.67
28111	MS	157.67
28113	MS	143.67
28115	MS	143.67
28117	MS	143.67
28119	MS	143.67
28121	MS	143.67
28123	MS	143.67
28125	MS	143.67
28127	MS	143.67
28129	MS	143.67
28131	MS	157.67
28133	MS	143.67
28135	MS	143.67
28137	MS	143.67
28139	MS	143.67
28141	MS	143.67
28143	MS	143.67
28145	MS	143.67
28147	MS	143.67
28149	MS	143.67
28151	MS	143.67
28153	MS	157.67
28155	MS	143.67
28157	MS	143.67
28159	MS	143.67
28161	MS	143.67
28163	MS	143.67
29001	MO	175.33
29003	MO	175.33
29005	MO	175.33
29007	MO	161.33
29009	MO	150.00
29011	MO	150.00
29013	MO	175.33
29015	MO	150.00
29017	MO	161.33
29019	MO	161.33
29021	MO	175.33
29023	MO	161.33
29025	MO	175.33
29027	MO	161.33
29029	MO	150.00
29031	MO	161.33
29033	MO	175.33
29035	MO	161.33
29037	MO	175.33
29039	MO	150.00
29041	MO	175.33
29043	MO	150.00
29045	MO	161.33
29047	MO	175.33
29049	MO	175.33
29051	MO	161.33
29053	MO	175.33
29055	MO	161.33
29057	MO	150.00
29059	MO	150.00
29061	MO	175.33
29063	MO	175.33
29065	MO	161.33
29067	MO	150.00
29069	MO	161.33
29071	MO	161.33
29073	MO	161.33
29075	MO	175.33
29077	MO	150.00
29079	MO	175.33
29081	MO	175.33
29083	MO	175.33
29085	MO	150.00
29087	MO	175.33
29089	MO	175.33
29091	MO	150.00
29093	MO	161.33
29095	MO	175.33
29097	MO	150.00
29099	MO	161.33
29101	MO	175.33
29103	MO	161.33
29105	MO	150.00
29107	MO	175.33
29109	MO	150.00
29111	MO	161.33
29113	MO	161.33
29115	MO	175.33
29117	MO	175.33
29119	MO	150.00
29121	MO	175.33
29123	MO	161.33
29125	MO	161.33
29127	MO	161.33
29129	MO	175.33
29131	MO	150.00
29133	MO	161.33
29135	MO	150.00
29137	MO	161.33
29139	MO	161.33
29141	MO	150.00
29143	MO	161.33
29145	MO	150.00
29147	MO	175.33
29149	MO	150.00
29151	MO	161.33
29153	MO	150.00
29155	MO	161.33
29157	MO	161.33
29159	MO	175.33
29161	MO	161.33
29163	MO	161.33
29165	MO	175.33
29167	MO	150.00
29169	MO	150.00
29171	MO	175.33
29173	MO	161.33
29175	MO	175.33
29177	MO	175.33
29179	MO	161.33
29181	MO	161.33
29183	MO	161.33
29185	MO	150.00
29186	MO	161.33
29187	MO	161.33
29189	MO	161.33
29195	MO	175.33
29197	MO	175.33
29199	MO	175.33
29201	MO	161.33
29203	MO	150.00
29205	MO	161.33
29207	MO	161.33
29209	MO	150.00
29211	MO	175.33
29213	MO	150.00
29215	MO	150.00
29217	MO	150.00
29219	MO	161.33
29221	MO	161.33
29223	MO	161.33
29225	MO	150.00
29227	MO	175.33
29229	MO	150.00
29510	MO	161.33
30001	MT	190.00
30003	MT	193.33
30005	MT	193.33
30007	MT	190.00
30009	MT	193.33
30011	MT	193.33
30013	MT	190.00
30015	MT	193.33
30017	MT	193.33
30019	MT	193.33
30021	MT	193.33
30023	MT	190.00
30025	MT	193.33
30027	MT	193.33
30029	MT	190.00
30031	MT	193.33
30033	MT	193.33
30035	MT	190.00
30037	MT	193.33
30039	MT	190.00
30041	MT	193.33
30043	MT	190.00
30045	MT	193.33
30047	MT	190.00
30049	MT	190.00
30051	MT	190.00
30053	MT	190.00
30055	MT	193.33
30057	MT	190.00
30059	MT	193.33
30061	MT	190.00
30063	MT	190.00
30065	MT	193.33
30067	MT	193.33
30069	MT	193.33
30071	MT	193.33
30073	MT	190.00
30075	MT	193.33
30077	MT	190.00
30079	MT	193.33
30081	MT	190.00
30083	MT	193.33
30085	MT	193.33
30087	MT	193.33
30089	MT	190.00
30091	MT	193.33
30093	MT	190.00
30095	MT	193.33
30097	MT	193.33
30099	MT	190.00
30101	MT	190.00
30103	MT	193.33
30105	MT	193.33
30107	MT	193.33
30109	MT	193.33
30111	MT	193.33
31001	NE	196.00
31003	NE	196.00
31005	NE	179.33
31007	NE	179.33
31009	NE	179.33
31011	NE	196.00
31013	NE	196.00
31015	NE	196.00
31017	NE	196.00
31019	NE	196.00
31021	NE	179.33
31023	NE	196.00
31025	NE	179.33
31027	NE	179.33
31029	NE	196.00
31031	NE	196.00
31033	NE	196.00
31035	NE	196.00
31037	NE	196.00
31039	NE	179.33
31041	NE	196.00
31043	NE	179.33
31045	NE	196.00
31047	NE	196.00
31049	NE	196.00
31051	NE	179.33
31053	NE	179.33
31055	NE	179.33
31057	NE	196.00
31059	NE	196.00
31061	NE	196.00
31063	NE	196.00
31065	NE	196.00
31067	NE	196.00
31069	NE	196.00
31071	NE	196.00
31073	NE	196.00
31075	NE	179.33
31077	NE	196.00
31079	NE	196.00
31081	NE	196.00
31083	NE	196.00
31085	NE	179.33
31087	NE	196.00
31089	NE	196.00
31091	NE	179.33
31093	NE	196.00
31095	NE	196.00
31097	NE	196.00
31099	NE	196.00
31101	NE	196.00
31103	NE	179.33
31105	NE	196.00
31107	NE	179.33
31109	NE	196.00
31111	NE	196.00
31113	NE	179.33
31115	NE	179.33
31117	NE	179.33
31119	NE	196.00
31121	NE	196.00
31123	NE	196.00
31125	NE	196.00
31127	NE	196.00
31129	NE	196.00
31131	NE	196.00
31133	NE	196.00
31135	NE	196.00
31137	NE	196.00
31139	NE	179.33
31141	NE	196.00
31143	NE	196.00
31145	NE	196.00
31147	NE	196.00
31149	NE	196.00
31151	NE	196.00
31153	NE	179.33
31155	NE	196.00
31157	NE	196.00
31159	NE	196.00
31161	NE	196.00
31163	NE	196.00
31165	NE	196.00
31167	NE	179.33
31169	NE	196.00
31171	NE	179.33
31173	NE	179.33
31175	NE	196.00
31177	NE	179.33
31179	NE	179.33
31181	NE	196.00
31183	NE	179.33
31185	NE	196.00
32001	NV	189.33
32003	NV	167.00
32005	NV	189.33
32007	NV	189.33
32009	NV	189.33
32011	NV	189.33
32013	NV	189.33
32015	NV	189.33
32017	NV	167.00
32019	NV	189.33
32021	NV	189.33
32023	NV	167.00
32027	NV	189.33
32029	NV	189.33
32031	NV	189.33
32033	NV	167.00
32510	NV	189.33
33001	NH	#N/A
33003	NH	#N/A
33005	NH	#N/A
33007	NH	#N/A
33009	NH	#N/A
33011	NH	#N/A
33013	NH	#N/A
33015	NH	#N/A
33017	NH	#N/A
33019	NH	#N/A
34001	NJ	227.00
34003	NJ	227.00
34005	NJ	227.00
34007	NJ	227.00
34009	NJ	227.00
34011	NJ	227.00
34013	NJ	227.00
34015	NJ	227.00
34017	NJ	227.00
34019	NJ	227.00
34021	NJ	227.00
34023	NJ	227.00
34025	NJ	227.00
34027	NJ	227.00
34029	NJ	227.00
34031	NJ	227.00
34033	NJ	227.00
34035	NJ	227.00
34037	NJ	227.00
34039	NJ	227.00
34041	NJ	227.00
35001	NM	180.33
35003	NM	180.33
35005	NM	180.33
35006	NM	180.33
35007	NM	188.67
35009	NM	188.67
35011	NM	188.67
35013	NM	180.33
35015	NM	180.33
35017	NM	180.33
35019	NM	188.67
35021	NM	188.67
35023	NM	180.33
35025	NM	188.67
35027	NM	180.33
35028	NM	188.67
35029	NM	180.33
35031	NM	180.33
35033	NM	188.67
35035	NM	180.33
35037	NM	188.67
35039	NM	188.67
35041	NM	188.67
35043	NM	180.33
35045	NM	180.33
35047	NM	188.67
35049	NM	188.67
35051	NM	180.33
35053	NM	180.33
35055	NM	188.67
35057	NM	180.33
35059	NM	188.67
35061	NM	180.33
36001	NY	236.67
36003	NY	236.67
36005	NY	256.00
36007	NY	239.67
36009	NY	236.67
36011	NY	239.67
36013	NY	236.67
36015	NY	239.67
36017	NY	239.67
36019	NY	236.67
36021	NY	236.67
36023	NY	239.67
36025	NY	236.67
36027	NY	256.00
36029	NY	236.67
36031	NY	236.67
36033	NY	236.67
36035	NY	236.67
36037	NY	239.67
36039	NY	236.67
36041	NY	236.67
36043	NY	236.67
36045	NY	239.67
36047	NY	256.00
36049	NY	239.67
36051	NY	239.67
36053	NY	239.67
36055	NY	239.67
36057	NY	236.67
36059	NY	256.00
36061	NY	256.00
36063	NY	236.67
36065	NY	239.67
36067	NY	239.67
36069	NY	239.67
36071	NY	256.00
36073	NY	239.67
36075	NY	239.67
36077	NY	236.67
36079	NY	256.00
36081	NY	256.00
36083	NY	236.67
36085	NY	256.00
36087	NY	256.00
36089	NY	239.67
36091	NY	236.67
36093	NY	236.67
36095	NY	236.67
36097	NY	239.67
36099	NY	239.67
36101	NY	239.67
36103	NY	256.00
36105	NY	256.00
36107	NY	239.67
36109	NY	239.67
36111	NY	236.67
36113	NY	236.67
36115	NY	236.67
36117	NY	239.67
36119	NY	256.00
36121	NY	236.67
36123	NY	239.67
37001	NC	191.67
37003	NC	177.00
37005	NC	177.67
37007	NC	177.00
37009	NC	177.67
37011	NC	180.67
37013	NC	191.67
37015	NC	191.67
37017	NC	165.33
37019	NC	165.33
37021	NC	180.67
37023	NC	177.00
37025	NC	177.00
37027	NC	177.00
37029	NC	191.67
37031	NC	165.33
37033	NC	177.67
37035	NC	177.00
37037	NC	191.67
37039	NC	180.67
37041	NC	191.67
37043	NC	180.67
37045	NC	177.00
37047	NC	165.33
37049	NC	165.33
37051	NC	191.67
37053	NC	191.67
37055	NC	191.67
37057	NC	177.67
37059	NC	177.67
37061	NC	165.33
37063	NC	191.67
37065	NC	191.67
37067	NC	177.67
37069	NC	191.67
37071	NC	177.00
37073	NC	191.67
37075	NC	180.67
37077	NC	191.67
37079	NC	191.67
37081	NC	177.67
37083	NC	191.67
37085	NC	191.67
37087	NC	180.67
37089	NC	180.67
37091	NC	191.67
37093	NC	191.67
37095	NC	165.33
37097	NC	177.00
37099	NC	180.67
37101	NC	191.67
37103	NC	165.33
37105	NC	191.67
37107	NC	191.67
37109	NC	177.00
37111	NC	180.67
37113	NC	180.67
37115	NC	180.67
37117	NC	191.67
37119	NC	177.00
37121	NC	180.67
37123	NC	177.67
37125	NC	191.67
37127	NC	191.67
37129	NC	165.33
37131	NC	191.67
37133	NC	165.33
37135	NC	191.67
37137	NC	165.33
37139	NC	191.67
37141	NC	165.33
37143	NC	191.67
37145	NC	191.67
37147	NC	191.67
37149	NC	180.67
37151	NC	177.67
37153	NC	177.00
37155	NC	165.33
37157	NC	177.67
37159	NC	177.00
37161	NC	180.67
37163	NC	191.67
37165	NC	191.67
37167	NC	177.00
37169	NC	177.67
37171	NC	177.67
37173	NC	180.67
37175	NC	180.67
37177	NC	191.67
37179	NC	177.00
37181	NC	191.67
37183	NC	191.67
37185	NC	191.67
37187	NC	191.67
37189	NC	180.67
37191	NC	191.67
37193	NC	177.67
37195	NC	191.67
37197	NC	177.67
37199	NC	180.67
38001	ND	208.33
38003	ND	208.33
38005	ND	204.33
38007	ND	208.33
38009	ND	204.33
38011	ND	208.33
38013	ND	204.33
38015	ND	208.33
38017	ND	208.33
38019	ND	204.33
38021	ND	208.33
38023	ND	204.33
38025	ND	204.33
38027	ND	204.33
38029	ND	208.33
38031	ND	204.33
38033	ND	204.33
38035	ND	204.33
38037	ND	208.33
38039	ND	204.33
38041	ND	208.33
38043	ND	208.33
38045	ND	208.33
38047	ND	208.33
38049	ND	204.33
38051	ND	208.33
38053	ND	204.33
38055	ND	204.33
38057	ND	204.33
38059	ND	208.33
38061	ND	204.33
38063	ND	204.33
38065	ND	204.33
38067	ND	204.33
38069	ND	204.33
38071	ND	204.33
38073	ND	208.33
38075	ND	204.33
38077	ND	208.33
38079	ND	204.33
38081	ND	208.33
38083	ND	208.33
38085	ND	208.33
38087	ND	208.33
38089	ND	204.33
38091	ND	204.33
38093	ND	208.33
38095	ND	204.33
38097	ND	204.33
38099	ND	204.33
38101	ND	204.33
38103	ND	204.33
38105	ND	204.33
39001	OH	205.67
39003	OH	184.67
39005	OH	166.67
39007	OH	158.67
39009	OH	184.00
39011	OH	184.67
39013	OH	166.67
39015	OH	205.67
39017	OH	205.67
39019	OH	166.67
39021	OH	184.67
39023	OH	184.67
39025	OH	205.67
39027	OH	184.67
39029	OH	158.67
39031	OH	166.67
39033	OH	184.00
39035	OH	177.33
39037	OH	184.67
39039	OH	177.33
39041	OH	184.00
39043	OH	177.33
39045	OH	184.00
39047	OH	184.67
39049	OH	184.00
39051	OH	177.33
39053	OH	184.00
39055	OH	158.67
39057	OH	184.67
39059	OH	166.67
39061	OH	205.67
39063	OH	177.33
39065	OH	184.67
39067	OH	166.67
39069	OH	177.33
39071	OH	184.67
39073	OH	184.00
39075	OH	166.67
39077	OH	177.33
39079	OH	184.00
39081	OH	166.67
39083	OH	184.00
39085	OH	177.33
39087	OH	184.00
39089	OH	184.00
39091	OH	184.67
39093	OH	177.33
39095	OH	177.33
39097	OH	184.00
39099	OH	158.67
39101	OH	184.00
39103	OH	177.33
39105	OH	184.00
39107	OH	184.67
39109	OH	184.67
39111	OH	166.67
39113	OH	184.67
39115	OH	184.00
39117	OH	184.00
39119	OH	184.00
39121	OH	166.67
39123	OH	177.33
39125	OH	177.33
39127	OH	184.00
39129	OH	184.00
39131	OH	184.00
39133	OH	177.33
39135	OH	184.67
39137	OH	177.33
39139	OH	166.67
39141	OH	184.00
39143	OH	177.33
39145	OH	184.00
39147	OH	177.33
39149	OH	184.67
39151	OH	166.67
39153	OH	177.33
39155	OH	158.67
39157	OH	166.67
39159	OH	184.00
39161	OH	184.67
39163	OH	184.00
39165	OH	205.67
39167	OH	184.00
39169	OH	166.67
39171	OH	177.33
39173	OH	177.33
39175	OH	177.33
40001	OK	142.33
40003	OK	142.67
40005	OK	142.67
40007	OK	142.67
40009	OK	142.67
40011	OK	142.67
40013	OK	142.67
40015	OK	142.67
40017	OK	142.67
40019	OK	142.67
40021	OK	142.33
40023	OK	142.33
40025	OK	142.67
40027	OK	142.67
40029	OK	142.67
40031	OK	142.67
40033	OK	142.67
40035	OK	142.33
40037	OK	142.33
40039	OK	142.67
40041	OK	142.33
40043	OK	142.67
40045	OK	142.67
40047	OK	142.67
40049	OK	142.67
40051	OK	142.67
40053	OK	142.67
40055	OK	142.67
40057	OK	142.67
40059	OK	142.67
40061	OK	142.33
40063	OK	142.67
40065	OK	142.67
40067	OK	142.67
40069	OK	142.67
40071	OK	142.33
40073	OK	142.67
40075	OK	142.67
40077	OK	142.33
40079	OK	142.33
40081	OK	142.67
40083	OK	142.67
40085	OK	142.67
40087	OK	142.67
40089	OK	142.33
40091	OK	142.33
40093	OK	142.67
40095	OK	142.67
40097	OK	142.33
40099	OK	142.67
40101	OK	142.33
40103	OK	142.67
40105	OK	142.33
40107	OK	142.33
40109	OK	142.67
40111	OK	142.33
40113	OK	142.33
40115	OK	142.33
40117	OK	142.33
40119	OK	142.67
40121	OK	142.33
40123	OK	142.67
40125	OK	142.67
40127	OK	142.33
40129	OK	142.67
40131	OK	142.33
40133	OK	142.67
40135	OK	142.33
40137	OK	142.67
40139	OK	142.67
40141	OK	142.67
40143	OK	142.33
40145	OK	142.33
40147	OK	142.33
40149	OK	142.67
40151	OK	142.67
40153	OK	142.67
41001	OR	213.33
41003	OR	213.33
41005	OR	213.33
41007	OR	213.33
41009	OR	213.33
41011	OR	204.33
41013	OR	204.33
41015	OR	195.33
41017	OR	204.33
41019	OR	204.33
41021	OR	213.33
41023	OR	213.33
41025	OR	204.33
41027	OR	213.33
41029	OR	195.33
41031	OR	213.33
41033	OR	195.33
41035	OR	195.33
41037	OR	195.33
41039	OR	204.33
41041	OR	213.33
41043	OR	213.33
41045	OR	204.33
41047	OR	213.33
41049	OR	213.33
41051	OR	213.33
41053	OR	213.33
41055	OR	213.33
41057	OR	213.33
41059	OR	213.33
41061	OR	213.33
41063	OR	213.33
41065	OR	213.33
41067	OR	213.33
41069	OR	213.33
41071	OR	213.33
42001	PA	208.33
42003	PA	201.33
42005	PA	201.33
42007	PA	201.33
42009	PA	172.00
42011	PA	227.00
42013	PA	172.00
42015	PA	191.00
42017	PA	227.00
42019	PA	201.33
42021	PA	172.00
42023	PA	172.00
42025	PA	191.00
42027	PA	208.33
42029	PA	227.00
42031	PA	201.33
42033	PA	172.00
42035	PA	208.33
42037	PA	191.00
42039	PA	190.67
42041	PA	208.33
42043	PA	208.33
42045	PA	227.00
42047	PA	172.00
42049	PA	190.67
42051	PA	201.33
42053	PA	190.67
42055	PA	208.33
42057	PA	208.33
42059	PA	201.33
42061	PA	208.33
42063	PA	172.00
42065	PA	172.00
42067	PA	208.33
42069	PA	191.00
42071	PA	226.33
42073	PA	201.33
42075	PA	208.33
42077	PA	237.67
42079	PA	191.00
42081	PA	191.00
42083	PA	190.67
42085	PA	201.33
42087	PA	208.33
42089	PA	237.67
42091	PA	227.00
42093	PA	191.00
42095	PA	237.67
42097	PA	191.00
42099	PA	208.33
42101	PA	227.00
42103	PA	191.00
42105	PA	191.00
42107	PA	191.00
42109	PA	208.33
42111	PA	172.00
42113	PA	191.00
42115	PA	191.00
42117	PA	191.00
42119	PA	208.33
42121	PA	190.67
42123	PA	190.67
42125	PA	201.33
42127	PA	191.00
42129	PA	201.33
42131	PA	191.00
42133	PA	214.00
44001	RI	210.33
44003	RI	210.33
44005	RI	210.33
44007	RI	210.33
44009	RI	210.33
45001	SC	158.33
45003	SC	162.00
45005	SC	162.00
45007	SC	158.33
45009	SC	162.00
45011	SC	162.00
45013	SC	169.00
45015	SC	169.00
45017	SC	179.67
45019	SC	169.00
45021	SC	159.33
45023	SC	177.00
45025	SC	177.00
45027	SC	179.67
45029	SC	169.00
45031	SC	179.67
45033	SC	158.00
45035	SC	169.00
45037	SC	162.00
45039	SC	179.67
45041	SC	158.00
45043	SC	158.00
45045	SC	158.33
45047	SC	158.33
45049	SC	162.00
45051	SC	158.00
45053	SC	169.00
45055	SC	179.67
45057	SC	177.00
45059	SC	159.33
45061	SC	179.67
45063	SC	179.67
45065	SC	162.00
45067	SC	158.00
45069	SC	158.00
45071	SC	179.67
45073	SC	158.33
45075	SC	179.67
45077	SC	158.33
45079	SC	179.67
45081	SC	162.00
45083	SC	159.33
45085	SC	179.67
45087	SC	159.33
45089	SC	158.00
45091	SC	177.00
46003	SD	171.67
46005	SD	171.67
46007	SD	178.00
46009	SD	171.67
46011	SD	171.67
46013	SD	171.67
46015	SD	171.67
46017	SD	171.67
46019	SD	178.00
46021	SD	178.00
46023	SD	171.67
46025	SD	171.67
46027	SD	171.67
46029	SD	171.67
46031	SD	178.00
46033	SD	178.00
46035	SD	171.67
46037	SD	171.67
46039	SD	171.67
46041	SD	178.00
46043	SD	171.67
46045	SD	171.67
46047	SD	178.00
46049	SD	171.67
46051	SD	171.67
46053	SD	171.67
46055	SD	178.00
46057	SD	171.67
46059	SD	171.67
46061	SD	171.67
46063	SD	171.67
46065	SD	178.00
46067	SD	171.67
46069	SD	171.67
46071	SD	178.00
46073	SD	171.67
46075	SD	171.67
46077	SD	171.67
46079	SD	171.67
46081	SD	178.00
46083	SD	171.67
46085	SD	171.67
46087	SD	171.67
46089	SD	171.67
46091	SD	171.67
46093	SD	178.00
46095	SD	178.00
46097	SD	171.67
46099	SD	171.67
46101	SD	171.67
46103	SD	178.00
46105	SD	178.00
46107	SD	178.00
46109	SD	171.67
46111	SD	171.67
46115	SD	171.67
46117	SD	178.00
46119	SD	178.00
46121	SD	178.00
46123	SD	171.67
46125	SD	171.67
46127	SD	171.67
46129	SD	178.00
46135	SD	171.67
46137	SD	178.00
47001	TN	156.33
47003	TN	166.67
47005	TN	166.67
47007	TN	165.00
47009	TN	156.33
47011	TN	165.00
47013	TN	156.33
47015	TN	166.67
47017	TN	166.67
47019	TN	159.33
47021	TN	166.67
47023	TN	167.33
47025	TN	156.33
47027	TN	166.67
47029	TN	156.33
47031	TN	165.00
47033	TN	167.33
47035	TN	156.33
47037	TN	166.67
47039	TN	166.67
47041	TN	166.67
47043	TN	166.67
47045	TN	167.33
47047	TN	167.33
47049	TN	156.33
47051	TN	165.00
47053	TN	167.33
47055	TN	166.67
47057	TN	156.33
47059	TN	159.33
47061	TN	165.00
47063	TN	156.33
47065	TN	165.00
47067	TN	159.33
47069	TN	167.33
47071	TN	167.33
47073	TN	159.33
47075	TN	167.33
47077	TN	167.33
47079	TN	166.67
47081	TN	166.67
47083	TN	166.67
47085	TN	166.67
47087	TN	166.67
47089	TN	156.33
47091	TN	159.33
47093	TN	156.33
47095	TN	167.33
47097	TN	167.33
47099	TN	166.67
47101	TN	166.67
47103	TN	165.00
47105	TN	156.33
47107	TN	165.00
47109	TN	167.33
47111	TN	166.67
47113	TN	167.33
47115	TN	165.00
47117	TN	166.67
47119	TN	166.67
47121	TN	165.00
47123	TN	156.33
47125	TN	166.67
47127	TN	165.00
47129	TN	156.33
47131	TN	167.33
47133	TN	156.33
47135	TN	166.67
47137	TN	156.33
47139	TN	165.00
47141	TN	166.67
47143	TN	165.00
47145	TN	156.33
47147	TN	166.67
47149	TN	166.67
47151	TN	156.33
47153	TN	165.00
47155	TN	156.33
47157	TN	167.33
47159	TN	166.67
47161	TN	166.67
47163	TN	159.33
47165	TN	166.67
47167	TN	167.33
47169	TN	166.67
47171	TN	159.33
47173	TN	156.33
47175	TN	165.00
47177	TN	165.00
47179	TN	159.33
47181	TN	166.67
47183	TN	167.33
47185	TN	165.00
47187	TN	166.67
47189	TN	166.67
48001	TX	150.67
48003	TX	140.00
48005	TX	139.67
48007	TX	137.67
48009	TX	150.67
48011	TX	152.00
48013	TX	146.33
48015	TX	152.67
48017	TX	135.33
48019	TX	146.33
48021	TX	161.33
48023	TX	150.67
48025	TX	137.67
48027	TX	161.33
48029	TX	146.33
48031	TX	161.33
48033	TX	139.67
48035	TX	150.67
48037	TX	150.67
48039	TX	152.67
48041	TX	152.67
48043	TX	140.00
48045	TX	139.67
48047	TX	137.67
48049	TX	161.33
48051	TX	161.33
48053	TX	161.33
48055	TX	161.33
48057	TX	152.67
48059	TX	150.67
48061	TX	137.00
48063	TX	150.67
48065	TX	152.00
48067	TX	150.67
48069	TX	152.00
48071	TX	139.67
48073	TX	150.67
48075	TX	135.33
48077	TX	150.67
48079	TX	135.33
48081	TX	140.00
48083	TX	161.33
48085	TX	150.67
48087	TX	152.00
48089	TX	152.67
48091	TX	161.33
48093	TX	150.67
48095	TX	140.00
48097	TX	150.67
48099	TX	161.33
48101	TX	135.33
48103	TX	140.00
48105	TX	140.00
48107	TX	135.33
48109	TX	125.00
48111	TX	152.00
48113	TX	150.67
48115	TX	140.00
48117	TX	152.00
48119	TX	150.67
48121	TX	150.67
48123	TX	161.33
48125	TX	135.33
48127	TX	146.33
48129	TX	152.00
48131	TX	137.67
48133	TX	150.67
48135	TX	140.00
48137	TX	146.33
48139	TX	150.67
48141	TX	125.00
48143	TX	150.67
48145	TX	161.33
48147	TX	150.67
48149	TX	161.33
48151	TX	135.33
48153	TX	135.33
48155	TX	139.67
48157	TX	152.67
48159	TX	150.67
48161	TX	150.67
48163	TX	146.33
48165	TX	140.00
48167	TX	152.67
48169	TX	135.33
48171	TX	146.33
48173	TX	140.00
48175	TX	137.67
48177	TX	161.33
48179	TX	152.00
48181	TX	150.67
48183	TX	150.67
48185	TX	152.67
48187	TX	161.33
48189	TX	135.33
48191	TX	152.00
48193	TX	150.67
48195	TX	152.00
48197	TX	135.33
48199	TX	139.67
48201	TX	152.67
48203	TX	150.67
48205	TX	152.00
48207	TX	135.33
48209	TX	161.33
48211	TX	152.00
48213	TX	150.67
48215	TX	137.00
48217	TX	150.67
48219	TX	135.33
48221	TX	150.67
48223	TX	150.67
48225	TX	152.67
48227	TX	140.00
48229	TX	125.00
48231	TX	150.67
48233	TX	152.00
48235	TX	140.00
48237	TX	150.67
48239	TX	152.67
48241	TX	139.67
48243	TX	140.00
48245	TX	139.67
48247	TX	137.00
48249	TX	137.67
48251	TX	150.67
48253	TX	135.33
48255	TX	146.33
48257	TX	150.67
48259	TX	146.33
48261	TX	137.00
48263	TX	139.67
48265	TX	146.33
48267	TX	146.33
48269	TX	139.67
48271	TX	146.33
48273	TX	137.67
48275	TX	135.33
48277	TX	150.67
48279	TX	135.33
48281	TX	161.33
48283	TX	146.33
48285	TX	161.33
48287	TX	161.33
48289	TX	152.67
48291	TX	152.67
48293	TX	150.67
48295	TX	152.00
48297	TX	137.67
48299	TX	161.33
48301	TX	139.67
48303	TX	135.33
48305	TX	135.33
48307	TX	161.33
48309	TX	150.67
48311	TX	139.67
48313	TX	152.67
48315	TX	150.67
48317	TX	140.00
48319	TX	161.33
48321	TX	152.67
48323	TX	146.33
48325	TX	146.33
48327	TX	161.33
48329	TX	140.00
48331	TX	161.33
48333	TX	161.33
48335	TX	140.00
48337	TX	150.67
48339	TX	152.67
48341	TX	152.00
48343	TX	150.67
48345	TX	135.33
48347	TX	139.67
48349	TX	150.67
48351	TX	139.67
48353	TX	140.00
48355	TX	137.67
48357	TX	152.00
48359	TX	152.00
48361	TX	139.67
48363	TX	150.67
48365	TX	139.67
48367	TX	150.67
48369	TX	152.00
48371	TX	140.00
48373	TX	139.67
48375	TX	152.00
48377	TX	140.00
48379	TX	150.67
48381	TX	152.00
48383	TX	140.00
48385	TX	146.33
48387	TX	150.67
48389	TX	140.00
48391	TX	137.67
48393	TX	139.67
48395	TX	161.33
48397	TX	150.67
48399	TX	140.00
48401	TX	150.67
48403	TX	139.67
48405	TX	139.67
48407	TX	152.67
48409	TX	137.67
48411	TX	161.33
48413	TX	140.00
48415	TX	135.33
48417	TX	150.67
48419	TX	139.67
48421	TX	152.00
48423	TX	150.67
48425	TX	150.67
48427	TX	137.00
48429	TX	150.67
48431	TX	139.67
48433	TX	135.33
48435	TX	140.00
48437	TX	152.00
48439	TX	150.67
48441	TX	140.00
48443	TX	139.67
48445	TX	135.33
48447	TX	150.67
48449	TX	150.67
48451	TX	140.00
48453	TX	161.33
48455	TX	152.67
48457	TX	139.67
48459	TX	150.67
48461	TX	140.00
48463	TX	146.33
48465	TX	146.33
48467	TX	150.67
48469	TX	137.67
48471	TX	152.67
48473	TX	152.67
48475	TX	140.00
48477	TX	152.67
48479	TX	137.00
48481	TX	152.67
48483	TX	152.00
48485	TX	150.67
48487	TX	135.33
48489	TX	137.00
48491	TX	161.33
48493	TX	146.33
48495	TX	140.00
48497	TX	150.67
48499	TX	150.67
48501	TX	135.33
48503	TX	150.67
48505	TX	137.00
48507	TX	146.33
49001	UT	159.33
49003	UT	169.00
49005	UT	169.00
49007	UT	159.33
49009	UT	169.00
49011	UT	169.00
49013	UT	159.33
